ID,DISTRITO,same_as_wikidata_distrito,BARRIO,same_as_wikidata_barrio,TIPO_VEHICULO,CLASIFICACION_AMBIENTAL,TIPO_CARBURANTE
774308525,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,CeroEmisiones,ELECTRICO
774598059,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,CeroEmisiones,ELECTRICO
774381736,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,CeroEmisiones,PHEV
77427091,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,CeroEmisiones,PHEV
774874439,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,CeroEmisiones,ELECTRICO
774550046,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,ECO,ELECTRICO
00829120,--,,--,,CAMION,EtiquetaB,ELECTRICO
775549852,Chamberi,https://wikidata.org/entity/Q1763370,RIOSROSAS,https://wikidata.org/entity/Q10366270,TURISMO,CeroEmisiones,PHEV
775445022,Chamberi,https://wikidata.org/entity/Q1763370,RIOSROSAS,https://wikidata.org/entity/Q10366270,TURISMO,CeroEmisiones,ELECTRICO
775199868,Chamberi,https://wikidata.org/entity/Q1763370,RIOSROSAS,https://wikidata.org/entity/Q10366270,TURISMO,CeroEmisiones,PHEV
775193624,Chamberi,https://wikidata.org/entity/Q1763370,RIOSROSAS,https://wikidata.org/entity/Q10366270,TURISMO,CeroEmisiones,PHEV
776869888,Chamberi,https://wikidata.org/entity/Q1763370,VALLEHERMOSO,https://wikidata.org/entity/Q6122685,TURISMO,CeroEmisiones,PHEV
776232867,Chamberi,https://wikidata.org/entity/Q1763370,VALLEHERMOSO,https://wikidata.org/entity/Q6122685,TURISMO,CeroEmisiones,PHEV
776850531,Chamberi,https://wikidata.org/entity/Q1763370,VALLEHERMOSO,https://wikidata.org/entity/Q6122685,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
776749010,Chamberi,https://wikidata.org/entity/Q1763370,VALLEHERMOSO,https://wikidata.org/entity/Q6122685,TURISMO,CeroEmisiones,ELECTRICO
776848484,Chamberi,https://wikidata.org/entity/Q1763370,VALLEHERMOSO,https://wikidata.org/entity/Q6122685,TURISMO,CeroEmisiones,PHEV
880456349,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,--,,TURISMO,CeroEmisiones,ELECTRICO
880952877,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,--,,TURISMO,CeroEmisiones,ELECTRICO
880857886,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,--,,TURISMO,CeroEmisiones,PHEV
880144041,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,--,,TURISMO,CeroEmisiones,PHEV
880795685,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,--,,TURISMO,CeroEmisiones,ELECTRICO
881897867,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,ELPARDO,https://wikidata.org/entity/Q3314337,TURISMO,CeroEmisiones,PHEV
881633519,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,ELPARDO,https://wikidata.org/entity/Q3314337,TURISMO,CeroEmisiones,ELECTRICO
882581819,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,FUENTELARREINA,https://wikidata.org/entity/Q10286156,TURISMO,CeroEmisiones,ELECTRICO
882484721,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,FUENTELARREINA,https://wikidata.org/entity/Q10286156,TURISMO,CeroEmisiones,ELECTRICO
882699187,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,FUENTELARREINA,https://wikidata.org/entity/Q10286156,TURISMO,CeroEmisiones,ELECTRICO
882476629,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,FUENTELARREINA,https://wikidata.org/entity/Q10286156,TURISMO,CeroEmisiones,PHEV
882818957,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,FUENTELARREINA,https://wikidata.org/entity/Q10286156,TURISMO,CeroEmisiones,ELECTRICO
882589649,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,FUENTELARREINA,https://wikidata.org/entity/Q10286156,TURISMO,CeroEmisiones,ELECTRICO
882348523,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,FUENTELARREINA,https://wikidata.org/entity/Q10286156,TURISMO,CeroEmisiones,PHEV
0092744,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
00636292,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
00587639,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
009006,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
0022063,--,,--,,TURISMO,CeroEmisiones,PHEV
00846310,--,,--,,TURISMO,CeroEmisiones,PHEV
00632557,--,,--,,TURISMO,CeroEmisiones,PHEV
00608359,--,,--,,TURISMO,CeroEmisiones,PHEV
00444344,--,,--,,TURISMO,CeroEmisiones,PHEV
00161268,--,,--,,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
00544353,--,,--,,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
00705657,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
00224520,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
00748424,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
00838466,--,,--,,TURISMO,CeroEmisiones,PHEV
00650712,--,,--,,TURISMO,CeroEmisiones,PHEV
00920774,--,,--,,TURISMO,CeroEmisiones,PHEV
00616025,--,,--,,TURISMO,CeroEmisiones,PHEV
004869,--,,--,,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
00948553,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
00720054,--,,--,,TURISMO,CeroEmisiones,PHEV
00469715,--,,--,,TURISMO,ECO,PHEV
00802277,--,,--,,TURISMO,ECO,PHEV
883949076,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,ELECTRICO
883994601,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,ELECTRICO
883880974,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,ELECTRICO
883432388,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,ELECTRICO
883854147,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,ELECTRICO
883729819,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,PHEV
8831340,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,ELECTRICO
883547301,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,PHEV
88325763,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,PHEV
883159635,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,ELECTRICO
883976267,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
883984231,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,ELECTRICO
883221566,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,ELECTRICO
884806009,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PILAR,https://wikidata.org/entity/Q3773964,TURISMO,CeroEmisiones,ELECTRICO
884656993,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PILAR,https://wikidata.org/entity/Q3773964,TURISMO,CeroEmisiones,ELECTRICO
884779038,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PILAR,https://wikidata.org/entity/Q3773964,TURISMO,CeroEmisiones,ELECTRICO
88433698,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PILAR,https://wikidata.org/entity/Q3773964,TURISMO,CeroEmisiones,PHEV
884414068,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PILAR,https://wikidata.org/entity/Q3773964,TURISMO,CeroEmisiones,PHEV
88484392,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PILAR,https://wikidata.org/entity/Q3773964,TURISMO,CeroEmisiones,PHEV
110934238,Centro,https://wikidata.org/entity/Q1763376,--,,TURISMO,CeroEmisiones,PHEV
111231739,Centro,https://wikidata.org/entity/Q1763376,PALACIO,https://wikidata.org/entity/Q2136510,TURISMO,CeroEmisiones,ELECTRICO
885363023,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,LAPAZ,https://wikidata.org/entity/Q5869740,CAMION,CeroEmisiones,ELECTRICO
112602072,Centro,https://wikidata.org/entity/Q1763376,EMBAJADORES,https://wikidata.org/entity/Q2449844,TURISMO,CeroEmisiones,ELECTRICO
11259534,Centro,https://wikidata.org/entity/Q1763376,EMBAJADORES,https://wikidata.org/entity/Q2449844,TURISMO,CeroEmisiones,ELECTRICO
112418931,Centro,https://wikidata.org/entity/Q1763376,EMBAJADORES,https://wikidata.org/entity/Q2449844,TURISMO,CeroEmisiones,PHEV
112486850,Centro,https://wikidata.org/entity/Q1763376,EMBAJADORES,https://wikidata.org/entity/Q2449844,TURISMO,ECO,PHEV
88554217,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,LAPAZ,https://wikidata.org/entity/Q5869740,TURISMO,CeroEmisiones,ELECTRICO
885548392,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,LAPAZ,https://wikidata.org/entity/Q5869740,TURISMO,CeroEmisiones,ELECTRICO
885618913,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,LAPAZ,https://wikidata.org/entity/Q5869740,TURISMO,CeroEmisiones,ELECTRICO
885985604,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,LAPAZ,https://wikidata.org/entity/Q5869740,TURISMO,CeroEmisiones,ELECTRICO
885348379,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,LAPAZ,https://wikidata.org/entity/Q5869740,TURISMO,CeroEmisiones,PHEV
8852113,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,LAPAZ,https://wikidata.org/entity/Q5869740,TURISMO,CeroEmisiones,PHEV
885857140,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,LAPAZ,https://wikidata.org/entity/Q5869740,TURISMO,CeroEmisiones,PHEV
885427596,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,LAPAZ,https://wikidata.org/entity/Q5869740,TURISMO,CeroEmisiones,PHEV
885751481,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,LAPAZ,https://wikidata.org/entity/Q5869740,TURISMO,CeroEmisiones,PHEV
885411428,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,LAPAZ,https://wikidata.org/entity/Q5869740,TURISMO,CeroEmisiones,PHEV
113680751,Centro,https://wikidata.org/entity/Q1763376,CORTES,https://wikidata.org/entity/Q2535637,TURISMO,CeroEmisiones,ELECTRICO
113609004,Centro,https://wikidata.org/entity/Q1763376,CORTES,https://wikidata.org/entity/Q2535637,TURISMO,CeroEmisiones,PHEV
113447138,Centro,https://wikidata.org/entity/Q1763376,CORTES,https://wikidata.org/entity/Q2535637,TURISMO,CeroEmisiones,PHEV
113988158,Centro,https://wikidata.org/entity/Q1763376,CORTES,https://wikidata.org/entity/Q2535637,TURISMO,ECO,PHEV
88595111,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,LAPAZ,https://wikidata.org/entity/Q5869740,TURISMO,ECO,PHEV
114144277,Centro,https://wikidata.org/entity/Q1763376,JUSTICIA,https://wikidata.org/entity/Q1992319,TURISMO,CeroEmisiones,ELECTRICO
114289685,Centro,https://wikidata.org/entity/Q1763376,JUSTICIA,https://wikidata.org/entity/Q1992319,TURISMO,CeroEmisiones,PHEV
114984765,Centro,https://wikidata.org/entity/Q1763376,JUSTICIA,https://wikidata.org/entity/Q1992319,TURISMO,CeroEmisiones,PHEV
114911379,Centro,https://wikidata.org/entity/Q1763376,JUSTICIA,https://wikidata.org/entity/Q1992319,TURISMO,CeroEmisiones,PHEV
11485463,Centro,https://wikidata.org/entity/Q1763376,JUSTICIA,https://wikidata.org/entity/Q1992319,TURISMO,CeroEmisiones,PHEV
114729815,Centro,https://wikidata.org/entity/Q1763376,JUSTICIA,https://wikidata.org/entity/Q1992319,TURISMO,CeroEmisiones,PHEV
114650447,Centro,https://wikidata.org/entity/Q1763376,JUSTICIA,https://wikidata.org/entity/Q1992319,TURISMO,ECO,PHEV
115904971,Centro,https://wikidata.org/entity/Q1763376,UNIVERSIDAD,https://wikidata.org/entity/Q10387767,TURISMO,CeroEmisiones,PHEV
115410805,Centro,https://wikidata.org/entity/Q1763376,UNIVERSIDAD,https://wikidata.org/entity/Q10387767,TURISMO,CeroEmisiones,PHEV
11550499,Centro,https://wikidata.org/entity/Q1763376,UNIVERSIDAD,https://wikidata.org/entity/Q10387767,TURISMO,CeroEmisiones,PHEV
11630950,Centro,https://wikidata.org/entity/Q1763376,SOL,https://wikidata.org/entity/Q2465181,CAMION,CeroEmisiones,ELECTRICO
116258386,Centro,https://wikidata.org/entity/Q1763376,SOL,https://wikidata.org/entity/Q2465181,TURISMO,CeroEmisiones,ELECTRICO
116164497,Centro,https://wikidata.org/entity/Q1763376,SOL,https://wikidata.org/entity/Q2465181,TURISMO,CeroEmisiones,PHEV
116325891,Centro,https://wikidata.org/entity/Q1763376,SOL,https://wikidata.org/entity/Q2465181,TURISMO,CeroEmisiones,PHEV
116105682,Centro,https://wikidata.org/entity/Q1763376,SOL,https://wikidata.org/entity/Q2465181,TURISMO,CeroEmisiones,ELECTRICO
88660765,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,ELECTRICO
886282461,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,ELECTRICO
886783006,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,ELECTRICO
88648244,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,ELECTRICO
886990397,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,ELECTRICO
886593130,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,ELECTRICO
886960006,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,PHEV
886629356,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,PHEV
88685069,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
886577475,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,ELECTRICO
886778328,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,PHEV
886662355,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,PHEV
886469919,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,ELECTRICO
886541193,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,ELECTRICO
88630779,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
886944672,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,ELECTRICO
886127966,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,ECO,PHEV
886422344,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,ECO,PHEV
220375262,Arganzuela,https://wikidata.org/entity/Q2000929,--,,TURISMO,CeroEmisiones,ELECTRICO
221995398,Arganzuela,https://wikidata.org/entity/Q2000929,IMPERIAL,https://wikidata.org/entity/Q3773740,CAMION,CeroEmisiones,ELECTRICO
2218829,Arganzuela,https://wikidata.org/entity/Q2000929,IMPERIAL,https://wikidata.org/entity/Q3773740,TURISMO,CeroEmisiones,ELECTRICO
221276108,Arganzuela,https://wikidata.org/entity/Q2000929,IMPERIAL,https://wikidata.org/entity/Q3773740,TURISMO,CeroEmisiones,PHEV
222876085,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,ELECTRICO
222419316,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,PHEV
223774642,Arganzuela,https://wikidata.org/entity/Q2000929,CHOPERA,https://wikidata.org/entity/Q3773750,TURISMO,CeroEmisiones,PHEV
224255025,Arganzuela,https://wikidata.org/entity/Q2000929,LEGAZPI,https://wikidata.org/entity/Q3773990,CAMION,CeroEmisiones,ELECTRICO
224350105,Arganzuela,https://wikidata.org/entity/Q2000929,LEGAZPI,https://wikidata.org/entity/Q3773990,TURISMO,CeroEmisiones,ELECTRICO
224743898,Arganzuela,https://wikidata.org/entity/Q2000929,LEGAZPI,https://wikidata.org/entity/Q3773990,TURISMO,CeroEmisiones,PHEV
224534052,Arganzuela,https://wikidata.org/entity/Q2000929,LEGAZPI,https://wikidata.org/entity/Q3773990,TURISMO,CeroEmisiones,ELECTRICO
225871765,Arganzuela,https://wikidata.org/entity/Q2000929,DELICIAS,https://wikidata.org/entity/Q3773736,TURISMO,CeroEmisiones,PHEV
226153178,Arganzuela,https://wikidata.org/entity/Q2000929,PALOSDELAFRONTERA,https://wikidata.org/entity/Q521009,TURISMO,CeroEmisiones,ELECTRICO
226875047,Arganzuela,https://wikidata.org/entity/Q2000929,PALOSDELAFRONTERA,https://wikidata.org/entity/Q521009,TURISMO,CeroEmisiones,ELECTRICO
226948981,Arganzuela,https://wikidata.org/entity/Q2000929,PALOSDELAFRONTERA,https://wikidata.org/entity/Q521009,TURISMO,CeroEmisiones,PHEV
331588984,Retiro,https://wikidata.org/entity/Q2002296,PACIFICO,https://wikidata.org/entity/Q3773753,CAMION,CeroEmisiones,ELECTRICO
887461776,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,MIRASIERRA,https://wikidata.org/entity/Q31134,TURISMO,CeroEmisiones,ELECTRICO
887184524,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,MIRASIERRA,https://wikidata.org/entity/Q31134,TURISMO,CeroEmisiones,ELECTRICO
887472362,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,MIRASIERRA,https://wikidata.org/entity/Q31134,TURISMO,CeroEmisiones,PHEV
887927500,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,MIRASIERRA,https://wikidata.org/entity/Q31134,TURISMO,CeroEmisiones,PHEV
88735416,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,MIRASIERRA,https://wikidata.org/entity/Q31134,TURISMO,CeroEmisiones,ELECTRICO
887293086,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,MIRASIERRA,https://wikidata.org/entity/Q31134,TURISMO,CeroEmisiones,PHEV
887781665,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,MIRASIERRA,https://wikidata.org/entity/Q31134,TURISMO,CeroEmisiones,PHEV
887158777,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,MIRASIERRA,https://wikidata.org/entity/Q31134,TURISMO,CeroEmisiones,PHEV
8876280,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,MIRASIERRA,https://wikidata.org/entity/Q31134,TURISMO,CeroEmisiones,ELECTRICO
88780605,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,MIRASIERRA,https://wikidata.org/entity/Q31134,TURISMO,CeroEmisiones,ELECTRICO
8877446,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,MIRASIERRA,https://wikidata.org/entity/Q31134,TURISMO,CeroEmisiones,ELECTRICO
88750535,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,MIRASIERRA,https://wikidata.org/entity/Q31134,TURISMO,CeroEmisiones,ELECTRICO
887167430,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,MIRASIERRA,https://wikidata.org/entity/Q31134,TURISMO,CeroEmisiones,PHEV
887376054,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,MIRASIERRA,https://wikidata.org/entity/Q31134,TURISMO,ECO,PHEV
331996576,Retiro,https://wikidata.org/entity/Q2002296,PACIFICO,https://wikidata.org/entity/Q3773753,TURISMO,CeroEmisiones,PHEV
331581647,Retiro,https://wikidata.org/entity/Q2002296,PACIFICO,https://wikidata.org/entity/Q3773753,TURISMO,CeroEmisiones,PHEV
331676776,Retiro,https://wikidata.org/entity/Q2002296,PACIFICO,https://wikidata.org/entity/Q3773753,TURISMO,CeroEmisiones,PHEV
331250106,Retiro,https://wikidata.org/entity/Q2002296,PACIFICO,https://wikidata.org/entity/Q3773753,TURISMO,CeroEmisiones,PHEV
331562907,Retiro,https://wikidata.org/entity/Q2002296,PACIFICO,https://wikidata.org/entity/Q3773753,TURISMO,CeroEmisiones,ELECTRICO
331143573,Retiro,https://wikidata.org/entity/Q2002296,PACIFICO,https://wikidata.org/entity/Q3773753,TURISMO,CeroEmisiones,PHEV
332727631,Retiro,https://wikidata.org/entity/Q2002296,ADELFAS,https://wikidata.org/entity/Q3774001,CAMION,CeroEmisiones,ELECTRICO
332807861,Retiro,https://wikidata.org/entity/Q2002296,ADELFAS,https://wikidata.org/entity/Q3774001,TURISMO,CeroEmisiones,ELECTRICO
332965485,Retiro,https://wikidata.org/entity/Q2002296,ADELFAS,https://wikidata.org/entity/Q3774001,TURISMO,CeroEmisiones,PHEV
333666921,Retiro,https://wikidata.org/entity/Q2002296,ESTRELLA,https://wikidata.org/entity/Q3773738,CAMION,CeroEmisiones,ELECTRICO
333474142,Retiro,https://wikidata.org/entity/Q2002296,ESTRELLA,https://wikidata.org/entity/Q3773738,TURISMO,CeroEmisiones,PHEV
333933694,Retiro,https://wikidata.org/entity/Q2002296,ESTRELLA,https://wikidata.org/entity/Q3773738,TURISMO,CeroEmisiones,PHEV
333238088,Retiro,https://wikidata.org/entity/Q2002296,ESTRELLA,https://wikidata.org/entity/Q3773738,TURISMO,CeroEmisiones,ELECTRICO
333165378,Retiro,https://wikidata.org/entity/Q2002296,ESTRELLA,https://wikidata.org/entity/Q3773738,TURISMO,CeroEmisiones,PHEV
333782382,Retiro,https://wikidata.org/entity/Q2002296,ESTRELLA,https://wikidata.org/entity/Q3773738,TURISMO,CeroEmisiones,PHEV
333325109,Retiro,https://wikidata.org/entity/Q2002296,ESTRELLA,https://wikidata.org/entity/Q3773738,TURISMO,CeroEmisiones,PHEV
33380892,Retiro,https://wikidata.org/entity/Q2002296,ESTRELLA,https://wikidata.org/entity/Q3773738,TURISMO,CeroEmisiones,ELECTRICO
333438770,Retiro,https://wikidata.org/entity/Q2002296,ESTRELLA,https://wikidata.org/entity/Q3773738,TURISMO,CeroEmisiones,ELECTRICO
334565267,Retiro,https://wikidata.org/entity/Q2002296,IBIZA,https://wikidata.org/entity/Q15249910,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
33468268,Retiro,https://wikidata.org/entity/Q2002296,IBIZA,https://wikidata.org/entity/Q15249910,TURISMO,CeroEmisiones,ELECTRICO
334554969,Retiro,https://wikidata.org/entity/Q2002296,IBIZA,https://wikidata.org/entity/Q15249910,TURISMO,CeroEmisiones,ELECTRICO
334301326,Retiro,https://wikidata.org/entity/Q2002296,IBIZA,https://wikidata.org/entity/Q15249910,TURISMO,CeroEmisiones,PHEV
334381034,Retiro,https://wikidata.org/entity/Q2002296,IBIZA,https://wikidata.org/entity/Q15249910,TURISMO,CeroEmisiones,ELECTRICO
334656901,Retiro,https://wikidata.org/entity/Q2002296,IBIZA,https://wikidata.org/entity/Q15249910,TURISMO,CeroEmisiones,PHEV
334609814,Retiro,https://wikidata.org/entity/Q2002296,IBIZA,https://wikidata.org/entity/Q15249910,TURISMO,CeroEmisiones,ELECTRICO
334808491,Retiro,https://wikidata.org/entity/Q2002296,IBIZA,https://wikidata.org/entity/Q15249910,TURISMO,CeroEmisiones,ELECTRICO
335488054,Retiro,https://wikidata.org/entity/Q2002296,LOSJERONIMOS,https://wikidata.org/entity/Q10306766,TURISMO,CeroEmisiones,ELECTRICO
335960069,Retiro,https://wikidata.org/entity/Q2002296,LOSJERONIMOS,https://wikidata.org/entity/Q10306766,TURISMO,CeroEmisiones,PHEV
335227133,Retiro,https://wikidata.org/entity/Q2002296,LOSJERONIMOS,https://wikidata.org/entity/Q10306766,TURISMO,CeroEmisiones,ELECTRICO
335676671,Retiro,https://wikidata.org/entity/Q2002296,LOSJERONIMOS,https://wikidata.org/entity/Q10306766,TURISMO,CeroEmisiones,ELECTRICO
335248621,Retiro,https://wikidata.org/entity/Q2002296,LOSJERONIMOS,https://wikidata.org/entity/Q10306766,TURISMO,CeroEmisiones,ELECTRICO
335370599,Retiro,https://wikidata.org/entity/Q2002296,LOSJERONIMOS,https://wikidata.org/entity/Q10306766,TURISMO,CeroEmisiones,PHEV
335607594,Retiro,https://wikidata.org/entity/Q2002296,LOSJERONIMOS,https://wikidata.org/entity/Q10306766,TURISMO,CeroEmisiones,ELECTRICO
335422122,Retiro,https://wikidata.org/entity/Q2002296,LOSJERONIMOS,https://wikidata.org/entity/Q10306766,TURISMO,CeroEmisiones,ELECTRICO
335110089,Retiro,https://wikidata.org/entity/Q2002296,LOSJERONIMOS,https://wikidata.org/entity/Q10306766,TURISMO,CeroEmisiones,PHEV
335492273,Retiro,https://wikidata.org/entity/Q2002296,LOSJERONIMOS,https://wikidata.org/entity/Q10306766,TURISMO,CeroEmisiones,PHEV
335690172,Retiro,https://wikidata.org/entity/Q2002296,LOSJERONIMOS,https://wikidata.org/entity/Q10306766,TURISMO,CeroEmisiones,ELECTRICO
