ID,DISTRITO,BARRIO,TIPO_VEHICULO,CLASIFICACION_AMBIENTAL,TIPO_CARBURANTE
21214779454,Barajas,TIMON,TURISMO,CeroEmisiones,PHEV
21214519766,Barajas,TIMON,TURISMO,CeroEmisiones,ELECTRICO
21214811797,Barajas,TIMON,TURISMO,CeroEmisiones,ELECTRICO
21214924580,Barajas,TIMON,TURISMO,CeroEmisiones,PHEV
2121438061,Barajas,TIMON,TURISMO,CeroEmisiones,PHEV
21214316214,Barajas,TIMON,TURISMO,CeroEmisiones,ELECTRICO
21214330520,Barajas,TIMON,TURISMO,ECO,PHEV
21214916340,Barajas,TIMON,TURISMO,ECO,PHEV
15159469449,Ciudad Lineal,COSTILLARES,TURISMO,CeroEmisiones,ELECTRICO
15159193003,Ciudad Lineal,COSTILLARES,TURISMO,CeroEmisiones,ELECTRICO
15159131472,Ciudad Lineal,COSTILLARES,TURISMO,CeroEmisiones,PHEV
15159530945,Ciudad Lineal,COSTILLARES,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
15159627280,Ciudad Lineal,COSTILLARES,TURISMO,CeroEmisiones,PHEV
15159579014,Ciudad Lineal,COSTILLARES,TURISMO,CeroEmisiones,ELECTRICO
1515957297,Ciudad Lineal,COSTILLARES,TURISMO,CeroEmisiones,ELECTRICO
15159791012,Ciudad Lineal,COSTILLARES,TURISMO,CeroEmisiones,ELECTRICO
113786768,Centro,CORTES,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
113719846,Centro,CORTES,TURISMO,CeroEmisiones,ELECTRICO
113359628,Centro,CORTES,TURISMO,CeroEmisiones,PHEV
113812046,Centro,CORTES,TURISMO,CeroEmisiones,PHEV
11471195,Centro,JUSTICIA,CAMION,CeroEmisiones,ELECTRICO
114691058,Centro,JUSTICIA,TURISMO,CeroEmisiones,ELECTRICO
114876520,Centro,JUSTICIA,TURISMO,CeroEmisiones,PHEV
114953157,Centro,JUSTICIA,TURISMO,CeroEmisiones,PHEV
21215247745,Barajas,CORRALEJOS,TURISMO,CeroEmisiones,PHEV
21215671293,Barajas,CORRALEJOS,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
21215709573,Barajas,CORRALEJOS,TURISMO,CeroEmisiones,PHEV
21215938336,Barajas,CORRALEJOS,TURISMO,CeroEmisiones,ELECTRICO
21215279145,Barajas,CORRALEJOS,TURISMO,CeroEmisiones,ELECTRICO
16160265123,Hortaleza,--,TURISMO,CeroEmisiones,ELECTRICO
16160866953,Hortaleza,--,TURISMO,CeroEmisiones,ELECTRICO
16160639517,Hortaleza,--,TURISMO,CeroEmisiones,PHEV
20206135438,San Blas-Canillejas,REJAS,TURISMO,CeroEmisiones,ELECTRICO
20206772920,San Blas-Canillejas,REJAS,TURISMO,CeroEmisiones,ELECTRICO
20206871142,San Blas-Canillejas,REJAS,TURISMO,CeroEmisiones,ELECTRICO
20206369890,San Blas-Canillejas,REJAS,TURISMO,CeroEmisiones,ELECTRICO
20206132367,San Blas-Canillejas,REJAS,TURISMO,CeroEmisiones,PHEV
20206712047,San Blas-Canillejas,REJAS,TURISMO,ECO,PHEV
20206474707,San Blas-Canillejas,REJAS,TURISMO,ECO,PHEV
115554539,Centro,UNIVERSIDAD,CAMION,CeroEmisiones,ELECTRICO
115634700,Centro,UNIVERSIDAD,TURISMO,CeroEmisiones,ELECTRICO
11515722,Centro,UNIVERSIDAD,TURISMO,CeroEmisiones,ELECTRICO
115942535,Centro,UNIVERSIDAD,TURISMO,CeroEmisiones,ELECTRICO
115626616,Centro,UNIVERSIDAD,TURISMO,CeroEmisiones,ELECTRICO
115666332,Centro,UNIVERSIDAD,TURISMO,CeroEmisiones,ELECTRICO
115313946,Centro,UNIVERSIDAD,TURISMO,CeroEmisiones,PHEV
115106093,Centro,UNIVERSIDAD,TURISMO,CeroEmisiones,PHEV
16161158013,Hortaleza,PALOMAS,TURISMO,CeroEmisiones,ELECTRICO
16161906866,Hortaleza,PALOMAS,TURISMO,CeroEmisiones,ELECTRICO
16161462838,Hortaleza,PALOMAS,TURISMO,CeroEmisiones,PHEV
16161498539,Hortaleza,PALOMAS,TURISMO,CeroEmisiones,ELECTRICO
16161813140,Hortaleza,PALOMAS,TURISMO,CeroEmisiones,PHEV
16161950132,Hortaleza,PALOMAS,TURISMO,CeroEmisiones,PHEV
16161810000,Hortaleza,PALOMAS,TURISMO,CeroEmisiones,ELECTRICO
16161495381,Hortaleza,PALOMAS,TURISMO,CeroEmisiones,ELECTRICO
16161805210,Hortaleza,PALOMAS,TURISMO,CeroEmisiones,PHEV
16161227766,Hortaleza,PALOMAS,TURISMO,ECO,PHEV
20207981035,San Blas-Canillejas,CANILLEJAS,TURISMO,CeroEmisiones,PHEV
20207824332,San Blas-Canillejas,CANILLEJAS,TURISMO,CeroEmisiones,PHEV
20207171953,San Blas-Canillejas,CANILLEJAS,TURISMO,CeroEmisiones,PHEV
20207663349,San Blas-Canillejas,CANILLEJAS,TURISMO,CeroEmisiones,ELECTRICO
116463214,Centro,SOL,TURISMO,CeroEmisiones,ELECTRICO
116422452,Centro,SOL,TURISMO,CeroEmisiones,ELECTRICO
116867328,Centro,SOL,TURISMO,CeroEmisiones,PHEV
221279091,Arganzuela,IMPERIAL,TURISMO,CeroEmisiones,ELECTRICO
221125120,Arganzuela,IMPERIAL,TURISMO,CeroEmisiones,ELECTRICO
221265933,Arganzuela,IMPERIAL,TURISMO,CeroEmisiones,ELECTRICO
16162435250,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16162643650,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16162122578,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16162375282,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16162215541,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16162607312,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,PHEV
16162349637,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16162744309,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,PHEV
16162498263,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,PHEV
16162631335,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,PHEV
16162397828,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16162123942,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16162488810,Hortaleza,PIOVERA,TURISMO,ECO,PHEV
222778021,Arganzuela,ACACIAS,CAMION,CeroEmisiones,ELECTRICO
222348817,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICO
22294384,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,PHEV
222180887,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICO
00212595,--,--,CAMION,CeroEmisiones,ELECTRICO
00458231,--,--,CAMION,CeroEmisiones,ELECTRICO
00551272,--,--,CAMION,CeroEmisiones,PHEV
00332391,--,--,CAMION,CeroEmisiones,ELECTRICO
00244454,--,--,CAMION,CeroEmisiones,ELECTRICO
20208410729,San Blas-Canillejas,ELSALVADOR,TURISMO,CeroEmisiones,ELECTRICO
20208763575,San Blas-Canillejas,ELSALVADOR,TURISMO,CeroEmisiones,PHEV
20208280859,San Blas-Canillejas,ELSALVADOR,TURISMO,CeroEmisiones,PHEV
20208981221,San Blas-Canillejas,ELSALVADOR,TURISMO,CeroEmisiones,PHEV
20208857261,San Blas-Canillejas,ELSALVADOR,TURISMO,CeroEmisiones,ELECTRICO
20208940302,San Blas-Canillejas,ELSALVADOR,TURISMO,CeroEmisiones,PHEV
222425411,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICO
222501372,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,PHEV
223930453,Arganzuela,CHOPERA,CAMION,CeroEmisiones,ELECTRICO
16163126253,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,ELECTRICO
16163748058,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,ELECTRICO
16163585605,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,PHEV
16163954453,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,PHEV
16163344588,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,ELECTRICO
16163500687,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,ELECTRICO
16163161871,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,ELECTRICO
1616344374,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,ELECTRICO
16163364267,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,PHEV
16163863055,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,ELECTRICO
16163897972,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,ELECTRICO
00509944,--,--,TURISMO,CeroEmisiones,ELECTRICO
00704842,--,--,TURISMO,CeroEmisiones,ELECTRICO
00398105,--,--,TURISMO,CeroEmisiones,ELECTRICO
00280590,--,--,TURISMO,CeroEmisiones,ELECTRICO
00753295,--,--,TURISMO,CeroEmisiones,PHEV
00346032,--,--,TURISMO,CeroEmisiones,ELECTRICO
00279837,--,--,TURISMO,CeroEmisiones,ELECTRICO
00401905,--,--,TURISMO,CeroEmisiones,ELECTRICO
00484998,--,--,TURISMO,CeroEmisiones,PHEV
00969619,--,--,TURISMO,CeroEmisiones,PHEV
0080700,--,--,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
00918925,--,--,TURISMO,CeroEmisiones,ELECTRICO
0093327,--,--,TURISMO,CeroEmisiones,PHEV
223491166,Arganzuela,CHOPERA,TURISMO,CeroEmisiones,ELECTRICO
22366878,Arganzuela,CHOPERA,TURISMO,ECO,PHEV
224800670,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,PHEV
22459180,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,PHEV
224650971,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,PHEV
21211982154,Barajas,ALAMEDADEOSUNA,TURISMO,CeroEmisiones,ELECTRICO
21211555063,Barajas,ALAMEDADEOSUNA,TURISMO,CeroEmisiones,ELECTRICO
2121161802,Barajas,ALAMEDADEOSUNA,TURISMO,CeroEmisiones,ELECTRICO
21211745734,Barajas,ALAMEDADEOSUNA,TURISMO,CeroEmisiones,ELECTRICO
21211319278,Barajas,ALAMEDADEOSUNA,TURISMO,CeroEmisiones,ELECTRICO
21211716163,Barajas,ALAMEDADEOSUNA,TURISMO,CeroEmisiones,ELECTRICO
225457511,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,ELECTRICO
225465673,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,PHEV
225501681,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,PHEV
225482753,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,PHEV
226372527,Arganzuela,PALOSDELAFRONTERA,CAMION,CeroEmisiones,ELECTRICO
226812147,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
226220159,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
21213529848,Barajas,CASCOHISTORICODEBARAJAS,TURISMO,CeroEmisiones,ELECTRICO
111559817,Centro,PALACIO,TURISMO,CeroEmisiones,ELECTRICO
111487085,Centro,PALACIO,TURISMO,CeroEmisiones,PHEV
111678672,Centro,PALACIO,TURISMO,CeroEmisiones,PHEV
1114177,Centro,PALACIO,TURISMO,CeroEmisiones,ELECTRICO
22779417,Arganzuela,ATOCHA,TURISMO,CeroEmisiones,ELECTRICO
227572432,Arganzuela,ATOCHA,TURISMO,CeroEmisiones,PHEV
112975191,Centro,EMBAJADORES,TURISMO,CeroEmisiones,ELECTRICO
112683498,Centro,EMBAJADORES,TURISMO,CeroEmisiones,ELECTRICO
112826031,Centro,EMBAJADORES,TURISMO,CeroEmisiones,PHEV
11236946,Centro,EMBAJADORES,TURISMO,CeroEmisiones,ELECTRICO
21214544125,Barajas,TIMON,TURISMO,CeroEmisiones,ELECTRICO
21214877397,Barajas,TIMON,TURISMO,CeroEmisiones,ELECTRICO
21214753631,Barajas,TIMON,TURISMO,CeroEmisiones,ELECTRICO
21214952686,Barajas,TIMON,TURISMO,CeroEmisiones,PHEV
21214874768,Barajas,TIMON,TURISMO,CeroEmisiones,PHEV
21214182886,Barajas,TIMON,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
21214591259,Barajas,TIMON,TURISMO,CeroEmisiones,ELECTRICO
21214387989,Barajas,TIMON,TURISMO,CeroEmisiones,ELECTRICO
33173669,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
331961998,Retiro,PACIFICO,TURISMO,CeroEmisiones,PHEV
331252508,Retiro,PACIFICO,TURISMO,CeroEmisiones,PHEV
331835398,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
331933468,Retiro,PACIFICO,TURISMO,CeroEmisiones,PHEV
331673724,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
113722406,Centro,CORTES,TURISMO,CeroEmisiones,PHEV
113358035,Centro,CORTES,TURISMO,CeroEmisiones,ELECTRICO
113831849,Centro,CORTES,TURISMO,CeroEmisiones,ELECTRICO
16164735176,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,ELECTRICO
16164988412,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,ELECTRICO
16164576362,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,ELECTRICO
16164898600,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,PHEV
16164226716,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,PHEV
16164690481,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
1616489296,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,ELECTRICO
1616445880,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,ELECTRICO
16164753177,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,ELECTRICO
16164263865,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,ELECTRICO
1616495664,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,ELECTRICO
16164657560,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,ELECTRICO
332538985,Retiro,ADELFAS,CAMION,CeroEmisiones,ELECTRICO
332947475,Retiro,ADELFAS,TURISMO,CeroEmisiones,ELECTRICO
332341732,Retiro,ADELFAS,TURISMO,CeroEmisiones,ELECTRICO
332370900,Retiro,ADELFAS,TURISMO,ECO,PHEV
333517407,Retiro,ESTRELLA,CAMION,CeroEmisiones,ELECTRICO
333207861,Retiro,ESTRELLA,TURISMO,CeroEmisiones,ELECTRICO
21215958978,Barajas,CORRALEJOS,CAMION,CeroEmisiones,ELECTRICO
21215178089,Barajas,CORRALEJOS,TURISMO,CeroEmisiones,ELECTRICO
21215376799,Barajas,CORRALEJOS,TURISMO,CeroEmisiones,ELECTRICO
21215947382,Barajas,CORRALEJOS,TURISMO,CeroEmisiones,PHEV
21215128725,Barajas,CORRALEJOS,TURISMO,CeroEmisiones,ELECTRICO
21215650181,Barajas,CORRALEJOS,TURISMO,CeroEmisiones,PHEV
21215879106,Barajas,CORRALEJOS,TURISMO,CeroEmisiones,PHEV
21215708517,Barajas,CORRALEJOS,TURISMO,CeroEmisiones,ELECTRICO
114459402,Centro,JUSTICIA,TURISMO,CeroEmisiones,PHEV
114508195,Centro,JUSTICIA,TURISMO,CeroEmisiones,ELECTRICO
114195496,Centro,JUSTICIA,TURISMO,CeroEmisiones,ELECTRICO
114262450,Centro,JUSTICIA,TURISMO,CeroEmisiones,PHEV
11427419,Centro,JUSTICIA,TURISMO,CeroEmisiones,ELECTRICO
114897699,Centro,JUSTICIA,TURISMO,CeroEmisiones,PHEV
114139379,Centro,JUSTICIA,TURISMO,CeroEmisiones,PHEV
114251690,Centro,JUSTICIA,TURISMO,CeroEmisiones,ELECTRICO
334844185,Retiro,IBIZA,TURISMO,CeroEmisiones,ELECTRICO
33528990,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,PHEV
335400093,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,ELECTRICO
335937134,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,PHEV
335272094,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,ELECTRICO
335625381,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,ELECTRICO
335343216,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,PHEV
335973499,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,PHEV
115256914,Centro,UNIVERSIDAD,TURISMO,CeroEmisiones,ELECTRICO
115660313,Centro,UNIVERSIDAD,TURISMO,CeroEmisiones,PHEV
115440004,Centro,UNIVERSIDAD,TURISMO,CeroEmisiones,PHEV
115733611,Centro,UNIVERSIDAD,TURISMO,CeroEmisiones,ELECTRICO
115185952,Centro,UNIVERSIDAD,TURISMO,ECO,PHEV
00380332,--,--,CAMION,CeroEmisiones,ELECTRICO
004616,--,--,CAMION,CeroEmisiones,ELECTRICO
116511676,Centro,SOL,CAMION,CeroEmisiones,ELECTRICO
116104399,Centro,SOL,TURISMO,CeroEmisiones,ELECTRICO
116791701,Centro,SOL,TURISMO,CeroEmisiones,ELECTRICO
116563779,Centro,SOL,TURISMO,CeroEmisiones,PHEV
116810993,Centro,SOL,TURISMO,CeroEmisiones,PHEV
116455975,Centro,SOL,TURISMO,CeroEmisiones,ELECTRICO
336765832,Retiro,NINOJESUS,TURISMO,CeroEmisiones,ELECTRICO
336589911,Retiro,NINOJESUS,TURISMO,CeroEmisiones,PHEV
336264406,Retiro,NINOJESUS,TURISMO,CeroEmisiones,PHEV
116899905,Centro,SOL,TURISMO,ECO,PHEV
221230554,Arganzuela,IMPERIAL,CAMION,CeroEmisiones,ELECTRICO
221722834,Arganzuela,IMPERIAL,CAMION,CeroEmisiones,ELECTRICO
440948614,Salamanca,--,TURISMO,CeroEmisiones,PHEV
441830289,Salamanca,RECOLETOS,CAMION,CeroEmisiones,ELECTRICO
221473274,Arganzuela,IMPERIAL,TURISMO,CeroEmisiones,ELECTRICO
221711678,Arganzuela,IMPERIAL,TURISMO,CeroEmisiones,PHEV
16165621941,Hortaleza,APOSTOLSANTIAGO,TURISMO,CeroEmisiones,PHEV
15154292727,Ciudad Lineal,LACONCEPCION,TURISMO,CeroEmisiones,ELECTRICO
15154805160,Ciudad Lineal,LACONCEPCION,TURISMO,CeroEmisiones,PHEV
1515456342,Ciudad Lineal,LACONCEPCION,TURISMO,CeroEmisiones,ELECTRICO
15154827048,Ciudad Lineal,LACONCEPCION,TURISMO,CeroEmisiones,ELECTRICO
15154751726,Ciudad Lineal,LACONCEPCION,TURISMO,CeroEmisiones,PHEV
222726169,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICO
222217832,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,PHEV
22287963,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICO
222970710,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,PHEV
222370317,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICO
22261244,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICO
222283908,Arganzuela,ACACIAS,TURISMO,ECO,PHEV
441556559,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,ELECTRICO
441317514,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,ELECTRICO
441315198,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,ELECTRICO
441934437,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
441961752,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,ELECTRICO
441200721,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,PHEV
441195245,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,PHEV
44146824,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,ELECTRICO
441957639,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,PHEV
441666734,Salamanca,RECOLETOS,TURISMO,ECO,PHEV
441700463,Salamanca,RECOLETOS,TURISMO,ECO,PHEV
223404795,Arganzuela,CHOPERA,CAMION,CeroEmisiones,ELECTRICO
223777119,Arganzuela,CHOPERA,TURISMO,CeroEmisiones,PHEV
22498128,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,PHEV
224153280,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,ELECTRICO
442822526,Salamanca,GOYA,TURISMO,CeroEmisiones,ELECTRICO
442101006,Salamanca,GOYA,TURISMO,CeroEmisiones,PHEV
44298689,Salamanca,GOYA,TURISMO,CeroEmisiones,PHEV
442118023,Salamanca,GOYA,TURISMO,CeroEmisiones,PHEV
442815205,Salamanca,GOYA,TURISMO,CeroEmisiones,ELECTRICO
442274620,Salamanca,GOYA,TURISMO,CeroEmisiones,PHEV
44213200,Salamanca,GOYA,TURISMO,CeroEmisiones,ELECTRICO
225941868,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,PHEV
225786623,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,ELECTRICO
00118456,--,--,TURISMO,CeroEmisiones,ELECTRICO
00714747,--,--,TURISMO,CeroEmisiones,ELECTRICO
00341414,--,--,TURISMO,CeroEmisiones,ELECTRICO
00364211,--,--,TURISMO,CeroEmisiones,ELECTRICO
0048504,--,--,TURISMO,CeroEmisiones,ELECTRICO
0043202,--,--,TURISMO,CeroEmisiones,ELECTRICO
00745619,--,--,TURISMO,CeroEmisiones,ELECTRICO
00549944,--,--,TURISMO,CeroEmisiones,ELECTRICO
00912015,--,--,TURISMO,CeroEmisiones,PHEV
00279241,--,--,TURISMO,CeroEmisiones,PHEV
00397394,--,--,TURISMO,CeroEmisiones,ELECTRICO
0068833,--,--,TURISMO,CeroEmisiones,ELECTRICO
443955785,Salamanca,FUENTEDELBERRO,CAMION,CeroEmisiones,ELECTRICO
226920776,Arganzuela,PALOSDELAFRONTERA,CAMION,CeroEmisiones,ELECTRICO
226464287,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
226478690,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,PHEV
226550078,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,PHEV
443379683,Salamanca,FUENTEDELBERRO,TURISMO,CeroEmisiones,ELECTRICO
16166449914,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,PHEV
16166604290,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
16166321412,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,ELECTRICO
16166916173,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
444192362,Salamanca,GUINDALERA,CAMION,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
444811104,Salamanca,GUINDALERA,CAMION,CeroEmisiones,ELECTRICO
444621838,Salamanca,GUINDALERA,CAMION,CeroEmisiones,ELECTRICO
00602170,--,--,TURISMO,CeroEmisiones,ELECTRICO
00947797,--,--,TURISMO,CeroEmisiones,ELECTRICO
444831925,Salamanca,GUINDALERA,TURISMO,CeroEmisiones,ELECTRICO
444232534,Salamanca,GUINDALERA,TURISMO,CeroEmisiones,PHEV
444253986,Salamanca,GUINDALERA,TURISMO,CeroEmisiones,PHEV
44475425,Salamanca,GUINDALERA,TURISMO,CeroEmisiones,ELECTRICO
444234440,Salamanca,GUINDALERA,TURISMO,CeroEmisiones,PHEV
444786321,Salamanca,GUINDALERA,TURISMO,ECO,PHEV
445719562,Salamanca,LISTA,CAMION,CeroEmisiones,PHEV
16166719055,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
16166893840,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,ELECTRICO
16166307904,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,ELECTRICO
16166646311,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,PHEV
1616688849,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,PHEV
16166825584,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,PHEV
16166808270,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,PHEV
16166467905,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,PHEV
16166464287,Hortaleza,VALDEFUENTES,TURISMO,ECO,PHEV
445167066,Salamanca,LISTA,TURISMO,CeroEmisiones,ELECTRICO
445489337,Salamanca,LISTA,TURISMO,CeroEmisiones,PHEV
44569139,Salamanca,LISTA,TURISMO,CeroEmisiones,PHEV
445366698,Salamanca,LISTA,TURISMO,CeroEmisiones,PHEV
445645176,Salamanca,LISTA,TURISMO,CeroEmisiones,PHEV
445838897,Salamanca,LISTA,TURISMO,CeroEmisiones,ELECTRICO
33154273,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
111372013,Centro,PALACIO,CAMION,CeroEmisiones,ELECTRICO
111896883,Centro,PALACIO,TURISMO,CeroEmisiones,ELECTRICO
111986455,Centro,PALACIO,TURISMO,CeroEmisiones,ELECTRICO
111926285,Centro,PALACIO,TURISMO,CeroEmisiones,PHEV
111585958,Centro,PALACIO,TURISMO,CeroEmisiones,PHEV
111995045,Centro,PALACIO,TURISMO,CeroEmisiones,PHEV
111408513,Centro,PALACIO,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
11171919,Centro,PALACIO,TURISMO,CeroEmisiones,PHEV
111728850,Centro,PALACIO,TURISMO,CeroEmisiones,PHEV
111119161,Centro,PALACIO,TURISMO,CeroEmisiones,ELECTRICO
446615855,Salamanca,CASTELLANA,TURISMO,CeroEmisiones,ELECTRICO
446902152,Salamanca,CASTELLANA,TURISMO,CeroEmisiones,ELECTRICO
446188089,Salamanca,CASTELLANA,TURISMO,CeroEmisiones,PHEV
446351501,Salamanca,CASTELLANA,TURISMO,CeroEmisiones,ELECTRICO
331184237,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
331636440,Retiro,PACIFICO,TURISMO,ECO,PHEV
550655613,Chamartin,--,TURISMO,CeroEmisiones,PHEV
551635453,Chamartin,ELVISO,CAMION,CeroEmisiones,ELECTRICO
551187228,Chamartin,ELVISO,CAMION,CeroEmisiones,ELECTRICO
551421603,Chamartin,ELVISO,CAMION,CeroEmisiones,ELECTRICO
551899282,Chamartin,ELVISO,CAMION,CeroEmisiones,ELECTRICO
112198817,Centro,EMBAJADORES,TURISMO,CeroEmisiones,PHEV
112616688,Centro,EMBAJADORES,TURISMO,CeroEmisiones,ELECTRICO
112735602,Centro,EMBAJADORES,TURISMO,ECO,PHEV
332720589,Retiro,ADELFAS,TURISMO,CeroEmisiones,ELECTRICO
332859976,Retiro,ADELFAS,TURISMO,CeroEmisiones,PHEV
332406902,Retiro,ADELFAS,TURISMO,CeroEmisiones,PHEV
332367615,Retiro,ADELFAS,TURISMO,CeroEmisiones,ELECTRICO
551145335,Chamartin,ELVISO,TURISMO,CeroEmisiones,PHEV
551468996,Chamartin,ELVISO,TURISMO,CeroEmisiones,PHEV
551974009,Chamartin,ELVISO,TURISMO,CeroEmisiones,ELECTRICO
551676534,Chamartin,ELVISO,TURISMO,CeroEmisiones,ELECTRICO
551499846,Chamartin,ELVISO,TURISMO,CeroEmisiones,ELECTRICO
551902245,Chamartin,ELVISO,TURISMO,CeroEmisiones,ELECTRICO
551598657,Chamartin,ELVISO,TURISMO,CeroEmisiones,PHEV
