centro_nro_registro,centro_tipo,alergologia,cardiologia,cirugia_mayor_ambulatoria,cirugia_menor_ambulatoria,dermatologia,endocrinologia,enfermeria,farmacia,fisioterapia,medicina_general,neumologia,neurologia,nutricion_y_dietetica,oncologia,otorrinolaringologia,pediatria,psicologia_clinica,psiquiatria,rehabilitacion,reumatologia,urgencias,vacunacion,direccion_completa,direccion_vial_tipo,direccion_vial_nombre,direccion_vial_nro,direccion_codigo_postal,municipio_nombre,localizacion_coordenada_x,localizacion_coordenada_y
CS19974,Otros centros especializados,,,,,,,,,CS19974,,,,,,,,,,,,,,Avda Rey Juan Carlos I 92 28916 Leganés,Avda,Rey Juan Carlos I,92,28916,Leganés,436997,4465306.0
CS19976,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,CS19976,,,,,,,,,,,,,,Paseo de los Curas 18 28803 Alcalá de Henares,Paseo,de los Curas,18,28803,Alcalá de Henares,468603,4480826.0
CS19977,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,CS19977,,,,,,,,,,,,,,Calle Marqués Alonso Martínez 5 28805 Alcalá de Henares,Calle,Marqués Alonso Martínez,5,28805,Alcalá de Henares,469646,4481801.0
CS19985,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,CS19985,,,,,,,,,,,,,Calle de Quintanadueñas 6 28050 Madrid,Calle,de Quintanadueñas,6,28050,Madrid,443105,4483172.0
CS19985,Servicio sanitario integrado en una organización no sanitaria,,,,,,,CS19985,,,,,,,,,,,,,,,,Calle de Quintanadueñas 6 28050 Madrid,Calle,de Quintanadueñas,6,28050,Madrid,443105,4483172.0
CS19990,Consulta de otros profesionales sanitarios,,,,,,,,,CS19990,,,,,,,,,,,,,,Calle Anita Martínez 3 28918 Leganés,Calle,Anita Martínez,3,28918,Leganés,434427,4466264.0
CS19992,Consulta de otros profesionales sanitarios,,,,,,,,,CS19992,,,,,,,,,,,,,,Calle Real de San Sebastián 44 28690 Brunete,Calle,Real de San Sebastián,44,28690,Brunete,415613,4472362.0
CS19993,Servicio sanitario integrado en una organización no sanitaria,,,,,,,CS19993,,,,,,,,,,,,,,,,Avda de la Gran Vía del Sureste 9 28051 Madrid,Avda,de la Gran Vía del Sureste,9,28051,Madrid,450182,4468443.0
CS19994,Servicio sanitario integrado en una organización no sanitaria,,,,,,,CS19994,,,,,,,,,,,,,,,,Calle de Leandro Silva 10 28055 Madrid,Calle,de Leandro Silva,10,28055,Madrid,448182,4483208.0
CS19995,Otros centros especializados,,,,,,,,,,,,,,,,,,CS19995,,,,,Calle del Príncipe de Vergara 136 28002 Madrid,Calle,del Príncipe de Vergara,136,28002,Madrid,442489,4477251.0
CS19995,Otros centros especializados,,,,,,,CS19995,,,,,,,,,,,,,,,,Calle del Príncipe de Vergara 136 28002 Madrid,Calle,del Príncipe de Vergara,136,28002,Madrid,442489,4477251.0
CS19997,Consulta de otros profesionales sanitarios,,,,,,,,,CS19997,,,,,,,,,,,,,,Calle el Sol 11 28911 Leganés,Calle,el Sol,11,28911,Leganés,434890,4464391.0
CS19999,Centro Polivalente,,,,,,,,,,CS19999,,,,,,,,,,,,,Calle de Goya 105 28009 Madrid,Calle,de Goya,105,28009,Madrid,442887,4475130.0
CS20000,Consulta de otros profesionales sanitarios,,,,,,,,,CS20000,,,,,,,,,,,,,,Calle del General Millán-Astray 18 28044 Madrid,Calle,del General Millán-Astray,18,28044,Madrid,434870,4470045.0
CS20003,Centro Polivalente,,,,,,,,,CS20003,,,,,,,,,,,,,,Avda Pablo VI 9 28224 Pozuelo de Alarcón,Avda,Pablo VI,9,28224,Pozuelo de Alarcón,431235,4475908.0
CS20008,Consulta médica,,,,,,,,,,CS20008,,,,,,,,,,,,,Plaza de la Independencia 10 28001 Madrid,Plaza,de la Independencia,10,28001,Madrid,441504,4474550.0
CS20009,Consulta de otros profesionales sanitarios,,,,,,,,,CS20009,,,,,,,,,,,,,,Avda de La Gavia 14 28051 Madrid,Avda,de La Gavia,14,28051,Madrid,448173,4469558.0
CS20012,Consulta de otros profesionales sanitarios,,,,,,,,,CS20012,,,,,,,,,,,,,,Calle Italia 16 28320 Pinto,Calle,Italia,16,28320,Pinto,440796,4455930.0
CS20013,Servicio sanitario integrado en una organización no sanitaria,,,,,,,CS20013,,,,,,,,,,,,,,,,Calle de Cayetano Pando 2 28047 Madrid,Calle,de Cayetano Pando,2,28047,Madrid,436760,4472715.0
CS20013,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,CS20013,,,,,,,,,,,,,Calle de Cayetano Pando 2 28047 Madrid,Calle,de Cayetano Pando,2,28047,Madrid,436760,4472715.0
CS20014,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,,,,,,,CS20014,,,,,,Avda del Cantábrico 85 28939 Arroyomolinos,Avda,del Cantábrico,85,28939,Arroyomolinos,422062,4460119.0
CS20018,Otros proveedores de asistencia sanitaria sin internamiento,,,,,,,,,CS20018,,,,,,,,,,,,,,Calle de Suero de Quiñones 7 28002 Madrid,Calle,de Suero de Quiñones,7,28002,Madrid,442683,4477313.0
CS20023,Otros proveedores de asistencia sanitaria sin internamiento,,,,,,,,,CS20023,,,,,,,,,,,,,,Calle de Aranjuez 11 28039 Madrid,Calle,de Aranjuez,11,28039,Madrid,439937,4477902.0
CS20024,Consulta de otros profesionales sanitarios,,,,,,,,,CS20024,,,,,,,,,,,,,,Avda de El Ferrol 7 28029 Madrid,Avda,de El Ferrol,7,28029,Madrid,440361,4480584.0
CS20026,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,CS20026,,,,,,,,,,,,,,Calle de Fuentenebro 29 28042 Madrid,Calle,de Fuentenebro,29,28042,Madrid,450551,4478138.0
CS20028,Centro Polivalente,,,,,,,,,CS20028,,,,,,,,,,,,,,Calle de Francisco Gervas 9 28020 Madrid,Calle,de Francisco Gervas,9,28020,Madrid,441244,4479108.0
CS20029,Centro Polivalente,,,,,,,,,CS20029,,,,,,,,,,,,,,Calle de Anais Nin 12 28942 Fuenlabrada,Calle,de Anais Nin,12,28942,Fuenlabrada,429250,4460779.0
CS20031,Otros centros especializados,,,,,,,CS20031,,,,,,,,,,,,,,,,Calle de Castelló 24 28001 Madrid,Calle,de Castelló,24,28001,Madrid,442193,4475093.0
CS20031,Otros centros especializados,,,,,,,,,,,,,,,,,,CS20031,,,,,Calle de Castelló 24 28001 Madrid,Calle,de Castelló,24,28001,Madrid,442193,4475093.0
CS20036,Consulta de otros profesionales sanitarios,,,,,,,,,CS20036,,,,,,,,,,,,,,Paseo de Santa María de la Cabeza 83 28045 Madrid,Paseo,de Santa María de la Cabeza,83,28045,Madrid,440440,4472156.0
CS20038,Centro Polivalente,,,,,,,,,,,,,,,,,,CS20038,,,,,Calle Fausto Elhuyar 6 28806 Alcalá de Henares,Calle,Fausto Elhuyar,6,28806,Alcalá de Henares,466595,4481388.0
CS20038,Centro Polivalente,,,,,,,,,CS20038,,,,,,,,,,,,,,Calle Fausto Elhuyar 6 28806 Alcalá de Henares,Calle,Fausto Elhuyar,6,28806,Alcalá de Henares,466595,4481388.0
CS20041,Consulta médica,,,,,,,,,,CS20041,,,,,,,,,,,,,Plaza España 13 28850 Torrejón de Ardoz,Plaza,España,13,28850,Torrejón de Ardoz,459282,4478425.0
CS20043,Servicio sanitario integrado en una organización no sanitaria,,,,,,,CS20043,,,,,,,,,,,,,,,,Ctra de Villaverde a Vallecas 19 28041 Madrid,Ctra,de Villaverde a Vallecas,19,28041,Madrid,441675,4467533.0
CS20046,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,CS20046,,,,,,,,,,,,,,Calle de Timanfaya 30 28924 Alcorcón,Calle,de Timanfaya,30,28924,Alcorcón,431247,4466724.0
CS20048,Consulta de otros profesionales sanitarios,,,,,,,,,CS20048,,,,,,,,,,,,,,Calle Marie Curie 13 28521 Rivas-Vaciamadrid,Calle,Marie Curie,13,28521,Rivas-Vaciamadrid,455483,4465351.0
CS20050,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,CS20050,,,,,,,,,,,,,,Avda Juan XXIII 16 28918 Leganés,Avda,Juan XXIII,16,28918,Leganés,433581,4466188.0
CS20052,Otros proveedores de asistencia sanitaria sin internamiento,,CS20052,,,,,,,,,,,,,,,,,,,,,Calle del Aviador Zorita 8 28020 Madrid,Calle,del Aviador Zorita,8,28020,Madrid,440784,4477674.0
CS20053,Otros proveedores de asistencia sanitaria sin internamiento,,,,,,,,,CS20053,,,,,,,,,,,,,,Avda del Caballero de la Triste Figura 3 28906 Getafe,Avda,del Caballero de la Triste Figura,3,28906,Getafe,440561,4463303.0
CS20055,Otros proveedores de asistencia sanitaria sin internamiento,,,,CS20055,,,,,,,,,,,,,,,,,,,Avda Juan Pablo II 27 28224 Pozuelo de Alarcón,Avda,Juan Pablo II,27,28224,Pozuelo de Alarcón,431834,4477611.0
CS20056,Centro Polivalente,,,,,CS20056,,,,,,,,,,,,,,,,,,Cmno de la Zarzuela 15 A 28023 Madrid,Cmno,de la Zarzuela,15 A,28023,Madrid,433450,4479584.0
CS20056,Centro Polivalente,,,,,,,CS20056,,,,,,,,,,,,,,,,Cmno de la Zarzuela 15 A 28023 Madrid,Cmno,de la Zarzuela,15 A,28023,Madrid,433450,4479584.0
CS20056,Centro Polivalente,,,,CS20056,,,,,,,,,,,,,,,,,,,Cmno de la Zarzuela 15 A 28023 Madrid,Cmno,de la Zarzuela,15 A,28023,Madrid,433450,4479584.0
CS20058,Consulta médica,,,,,,,,,,,,,,,CS20058,,,,,,,,Calle de Diego de León 47 28006 Madrid,Calle,de Diego de León,47,28006,Madrid,442452,4476249.0
CS20061,Servicio sanitario integrado en una organización no sanitaria,,,,,,,CS20061,,,,,,,,,,,,,,,,Calle Balcón 32 28194 Berzosa del Lozoya,Calle,Balcón,32,28194,Berzosa del Lozoya,456217,4536297.0
CS20061,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,,,,,,,,CS20061,,,,,Calle Balcón 32 28194 Berzosa del Lozoya,Calle,Balcón,32,28194,Berzosa del Lozoya,456217,4536297.0
CS20062,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,,CS20062,,,,,,,,,,,"Calle Comunidad de Madrid 43 28231 Rozas de Madrid, Las",Calle,Comunidad de Madrid,43,28231,"Rozas de Madrid, Las",425353,4482755.0
CS20062,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,CS20062,,,,,,,,,,,,,,"Calle Comunidad de Madrid 43 28231 Rozas de Madrid, Las",Calle,Comunidad de Madrid,43,28231,"Rozas de Madrid, Las",425353,4482755.0
CS20062,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,CS20062,,,,,,,,,,,,,"Calle Comunidad de Madrid 43 28231 Rozas de Madrid, Las",Calle,Comunidad de Madrid,43,28231,"Rozas de Madrid, Las",425353,4482755.0
CS20066,Otros centros especializados,,,,CS20066,,,,,,,,,,,,,,,,,,,Calle de Velázquez 115 28006 Madrid,Calle,de Velázquez,115,28006,Madrid,442038,4476471.0
CS20067,Consulta de otros profesionales sanitarios,,,,,,,,,CS20067,,,,,,,,,,,,,,Calle del General Ampudia 12 28003 Madrid,Calle,del General Ampudia,12,28003,Madrid,439359,4477161.0
CS20068,Centro Polivalente,,,,,,,,,,,,,,,,,,CS20068,,,,,Calle de Cervantes 20 28932 Móstoles,Calle,de Cervantes,20,28932,Móstoles,426871,4464570.0
CS20069,Otros proveedores de asistencia sanitaria sin internamiento,,,,,,,,,CS20069,,,,,,,,,,,,,,Calle Luis Astrana Marín 4 28807 Alcalá de Henares,Calle,Luis Astrana Marín,4,28807,Alcalá de Henares,468706,4481629.0
CS20072,Consulta de otros profesionales sanitarios,,,,,,,,,CS20072,,,,,,,,,,,,,,Calle la Concordia 11 28950 Moraleja de Enmedio,Calle,la Concordia,11,28950,Moraleja de Enmedio,426894,4457112.0
CS20073,Otros proveedores de asistencia sanitaria sin internamiento,,,,,,,,,CS20073,,,,,,,,,,,,,,Calle de Fernán González 26 28009 Madrid,Calle,de Fernán González,26,28009,Madrid,442782,4474844.0
CS20075,Otros centros especializados,,,,CS20075,,,,,,,,,,,,,,,,,,,Calle de Melquíades Álvarez 3 28003 Madrid,Calle,de Melquíades Álvarez,3,28003,Madrid,439504,4476998.0
CS20076,Consulta de otros profesionales sanitarios,,,,,,,,,CS20076,,,,,,,,,,,,,,Calle de Vázquez de Mella 23 28017 Madrid,Calle,de Vázquez de Mella,23,28017,Madrid,445780,4476247.0
CS20078,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,CS20078,,,,,,,,,,,,,,Plaza de Manuel Gómez-Moreno 5 28020 Madrid,Plaza,de Manuel Gómez-Moreno,5,28020,Madrid,441138,4477785.0
CS20078,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,CS20078,,,,,,,,,,,,,Plaza de Manuel Gómez-Moreno 5 28020 Madrid,Plaza,de Manuel Gómez-Moreno,5,28020,Madrid,441138,4477785.0
CS2008,Centro Polivalente,,,,,,,,,CS2008,,,,,,,,,,,,,,Calle de la Indulgencia 6 28027 Madrid,Calle,de la Indulgencia,6,28027,Madrid,445038,4476858.0
CS2008,Centro Polivalente,,,,,,,,,,,,,,,,,CS2008,,,,,,Calle de la Indulgencia 6 28027 Madrid,Calle,de la Indulgencia,6,28027,Madrid,445038,4476858.0
CS20082,Centro de reconocimiento,,,,,,,,,,CS20082,,,,,,,,,,,,,Calle de Modesto Lafuente 57 28003 Madrid,Calle,de Modesto Lafuente,57,28003,Madrid,440982,4477282.0
CS20085,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,CS20085,,,,,,,,,,,,,Calle Pintor Ribera 17 28933 Móstoles,Calle,Pintor Ribera,17,28933,Móstoles,426138,4464644.0
CS20085,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,CS20085,,,,,,,,,,,,,,Calle Pintor Ribera 17 28933 Móstoles,Calle,Pintor Ribera,17,28933,Móstoles,426138,4464644.0
CS20085,Servicio sanitario integrado en una organización no sanitaria,,,,,,,CS20085,,,,,,,,,,,,,,,,Calle Pintor Ribera 17 28933 Móstoles,Calle,Pintor Ribera,17,28933,Móstoles,426138,4464644.0
CS20086,Otros centros especializados,,,,,CS20086,,,,,,,,,,,,,,,,,,Calle de Raimundo Fernández Villaverde 42 28003 Madrid,Calle,de Raimundo Fernández Villaverde,42,28003,Madrid,440847,4477480.0
CS20086,Otros centros especializados,,,,CS20086,,,,,,,,,,,,,,,,,,,Calle de Raimundo Fernández Villaverde 42 28003 Madrid,Calle,de Raimundo Fernández Villaverde,42,28003,Madrid,440847,4477480.0
CS20087,Consulta de otros profesionales sanitarios,,,,,,,,,CS20087,,,,,,,,,,,,,,Calle Costanerilla 3 28810 Villalbilla,Calle,Costanerilla,3,28810,Villalbilla,474575,4475819.0
CS20088,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,CS20088,,,,,,,,,,,,,Paseo de la Castellana 259 28046 Madrid,Paseo,de la Castellana,259,28046,Madrid,441803,4481035.0
CS20090,Otros centros especializados,,,,,,,,,,,,,,,,CS20090,,,,,,,Calle del Moscatelar 1N 28043 Madrid,Calle,del Moscatelar,1N,28043,Madrid,444868,4478727.0
CS20090,Otros centros especializados,,,,,,,,,,,,,,,,,,CS20090,,,,,Calle del Moscatelar 1N 28043 Madrid,Calle,del Moscatelar,1N,28043,Madrid,444868,4478727.0
CS20094,Consulta de otros profesionales sanitarios,,,,,,,,,CS20094,,,,,,,,,,,,,,Calle Infantado 1 28807 Alcalá de Henares,Calle,Infantado,1,28807,Alcalá de Henares,468780,4481942.0
CS20097,Otros proveedores de asistencia sanitaria sin internamiento,,,,,,,,,,,,,,,,CS20097,,,,,,,Calle de las Cocheras 4C 28007 Madrid,Calle,de las Cocheras,4C,28007,Madrid,442550,4472381.0
CS20098,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,CS20098,,,,,,,,,,,,,,Calle de Mateo Inurria 20 28036 Madrid,Calle,de Mateo Inurria,20,28036,Madrid,442035,4479825.0
CS20099,Consulta de otros profesionales sanitarios,,,,,,,,,CS20099,,,,,,,,,,,,,,Calle Miralrío 4 - 6 28691 Villanueva de la Cañada,Calle,Miralrío,4 - 6,28691,Villanueva de la Cañada,414763,4478150.0
CS20100,Otros proveedores de asistencia sanitaria sin internamiento,,,,,,,,,CS20100,,,,,,,,,,,,,,Calle de Puerto Rico 2 28016 Madrid,Calle,de Puerto Rico,2,28016,Madrid,442824,4478188.0
CS20100,Otros proveedores de asistencia sanitaria sin internamiento,,,,CS20100,,,,,,,,,,,,,,,,,,,Calle de Puerto Rico 2 28016 Madrid,Calle,de Puerto Rico,2,28016,Madrid,442824,4478188.0
CS20101,Consulta de otros profesionales sanitarios,,,,,,,,,CS20101,,,,,,,,,,,,,,Avda de Bruselas 5 28108 Alcobendas,Avda,de Bruselas,5,28108,Alcobendas,446428,4486864.0
CS20102,Consulta de otros profesionales sanitarios,,,,,,,,,CS20102,,,,,,,,,,,,,,Calle de la Nación Dominicana 20 28320 Pinto,Calle,de la Nación Dominicana,20,28320,Pinto,440585,4454792.0
CS20103,Consulta de otros profesionales sanitarios,,,,,,,,,CS20103,,,,,,,,,,,,,,Calle Eras 25 28944 Fuenlabrada,Calle,Eras,25,28944,Fuenlabrada,432686,4458684.0
CS20103,Consulta de otros profesionales sanitarios,,,,,,,CS20103,,,,,,,,,,,,,,,,Calle Eras 25 28944 Fuenlabrada,Calle,Eras,25,28944,Fuenlabrada,432686,4458684.0
CS20111,Consulta de otros profesionales sanitarios,,,,,,,,,CS20111,,,,,,,,,,,,,,Calle de Ercilla 27 28005 Madrid,Calle,de Ercilla,27,28005,Madrid,440420,4472620.0
CS20114,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,CS20114,,,,,,,,,,,,,,Avda de Valdearganda 2 28500 Arganda del Rey,Avda,de Valdearganda,2,28500,Arganda del Rey,461957,4461961.0
CS20116,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,CS20116,,,,,,,,,,,,,Calle de la Rioja 1 28823 Coslada,Calle,de la Rioja,1,28823,Coslada,453225,4475495.0
CS20116,Servicio sanitario integrado en una organización no sanitaria,,,,,,,CS20116,,,,,,,,,,,,,,,,Calle de la Rioja 1 28823 Coslada,Calle,de la Rioja,1,28823,Coslada,453225,4475495.0
CS20116,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,CS20116,,,,,,,,,,,,,,Calle de la Rioja 1 28823 Coslada,Calle,de la Rioja,1,28823,Coslada,453225,4475495.0
CS20118,Consulta de otros profesionales sanitarios,,,,,,,,,CS20118,,,,,,,,,,,,,,Calle de Oña 49 28050 Madrid,Calle,de Oña,49,28050,Madrid,443649,4482242.0
CS20121,Consulta de otros profesionales sanitarios,,,,,,,,,CS20121,,,,,,,,,,,,,,Calle de las Pedroñeras 37 28043 Madrid,Calle,de las Pedroñeras,37,28043,Madrid,446441,4479866.0
CS20122,Consulta de otros profesionales sanitarios,,,,,,,,,CS20122,,,,,,,,,,,,,,Paseo de Madrid 8 28660 Boadilla del Monte,Paseo,de Madrid,8,28660,Boadilla del Monte,425680,4472965.0
CS20124,Consulta de otros profesionales sanitarios,,,,,,,,,CS20124,,,,,,,,,,,,,,Avda de Levante 101 28521 Rivas-Vaciamadrid,Avda,de Levante,101,28521,Rivas-Vaciamadrid,456462,4464455.0
CS20125,Centro Polivalente,,,,,,,,,,,,,,,,,,,CS20125,,,,Calle de Gaztambide 16 28015 Madrid,Calle,de Gaztambide,16,28015,Madrid,439308,4476028.0
CS20125,Centro Polivalente,,,,,,,,,,CS20125,,,,,,,,,,,,,Calle de Gaztambide 16 28015 Madrid,Calle,de Gaztambide,16,28015,Madrid,439308,4476028.0
CS20125,Centro Polivalente,,,CS20125,,,,,,,,,,,,,,,,,,,,Calle de Gaztambide 16 28015 Madrid,Calle,de Gaztambide,16,28015,Madrid,439308,4476028.0
CS20125,Centro Polivalente,,,,,,,,,CS20125,,,,,,,,,,,,,,Calle de Gaztambide 16 28015 Madrid,Calle,de Gaztambide,16,28015,Madrid,439308,4476028.0
CS20125,Centro Polivalente,,,,,,,CS20125,,,,,,,,,,,,,,,,Calle de Gaztambide 16 28015 Madrid,Calle,de Gaztambide,16,28015,Madrid,439308,4476028.0
CS20125,Centro Polivalente,,,,,CS20125,,,,,,,,,,,,,,,,,,Calle de Gaztambide 16 28015 Madrid,Calle,de Gaztambide,16,28015,Madrid,439308,4476028.0
CS20125,Centro Polivalente,CS20125,,,,,,,,,,,,,,,,,,,,,,Calle de Gaztambide 16 28015 Madrid,Calle,de Gaztambide,16,28015,Madrid,439308,4476028.0
CS20125,Centro Polivalente,,,,CS20125,,,,,,,,,,,,,,,,,,,Calle de Gaztambide 16 28015 Madrid,Calle,de Gaztambide,16,28015,Madrid,439308,4476028.0
CS20127,Consulta de otros profesionales sanitarios,,,,,,,,,,,,,,,,,CS20127,,,,,,"Calle Adolfo Pérez Esquivel 3 28232 Rozas de Madrid, Las",Calle,Adolfo Pérez Esquivel,3,28232,"Rozas de Madrid, Las",424486,4486558.0
CS20130,Otros proveedores de asistencia sanitaria sin internamiento,,,,,,,,,,,,CS20130,,,,,,,,,,,Calle de Zumárraga 4 28023 Madrid,Calle,de Zumárraga,4,28023,Madrid,430875,4480193.0
CS20130,Otros proveedores de asistencia sanitaria sin internamiento,,,,,,,,,,CS20130,,,,,,,,,,,,,Calle de Zumárraga 4 28023 Madrid,Calle,de Zumárraga,4,28023,Madrid,430875,4480193.0
CS20130,Otros proveedores de asistencia sanitaria sin internamiento,,,,,,,,,CS20130,,,,,,,,,,,,,,Calle de Zumárraga 4 28023 Madrid,Calle,de Zumárraga,4,28023,Madrid,430875,4480193.0
CS20130,Otros proveedores de asistencia sanitaria sin internamiento,,,,,,,,,,,,,,,,CS20130,,,,,,,Calle de Zumárraga 4 28023 Madrid,Calle,de Zumárraga,4,28023,Madrid,430875,4480193.0
CS20130,Otros proveedores de asistencia sanitaria sin internamiento,,,,,,,,,,,,,,,,,,CS20130,,,,,Calle de Zumárraga 4 28023 Madrid,Calle,de Zumárraga,4,28023,Madrid,430875,4480193.0
CS20132,Servicio sanitario integrado en una organización no sanitaria,,,,,,,CS20132,,,,,,,,,,,,,,,,Calle de Amparo Usera 44 28026 Madrid,Calle,de Amparo Usera,44,28026,Madrid,440120,4470979.0
CS20133,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,CS20133,,,,,,,,,,,,,,Calle de San Juan de Ortega 90 28050 Madrid,Calle,de San Juan de Ortega,90,28050,Madrid,442807,4484313.0
CS20135,Centro Polivalente,,,,,,,,,,,,,,,,,,,CS20135,,,,Avda Lisboa 6 28924 Alcorcón,Avda,Lisboa,6,28924,Alcorcón,430296,4467208.0
CS20135,Centro Polivalente,,,,,,,CS20135,,,,,,,,,,,,,,,,Avda Lisboa 6 28924 Alcorcón,Avda,Lisboa,6,28924,Alcorcón,430296,4467208.0
CS20137,Servicio sanitario integrado en una organización no sanitaria,,,,,,,CS20137,,,,,,,,,,,,,,,,Paseo de Plata y Castañar 7 28021 Madrid,Paseo,de Plata y Castañar,7,28021,Madrid,439019,4466888.0
CS20137,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,CS20137,,,,,,,,,,,,,,Paseo de Plata y Castañar 7 28021 Madrid,Paseo,de Plata y Castañar,7,28021,Madrid,439019,4466888.0
CS20141,Centro Polivalente,,,,CS20141,,,,,,,,,,,,,,,,,,,Calle de Velázquez 83 28006 Madrid,Calle,de Velázquez,83,28006,Madrid,442013,4476076.0
CS20141,Centro Polivalente,,,,,,,CS20141,,,,,,,,,,,,,,,,Calle de Velázquez 83 28006 Madrid,Calle,de Velázquez,83,28006,Madrid,442013,4476076.0
CS20141,Centro Polivalente,,,,,,,,,,,,,,,CS20141,,,,,,,,Calle de Velázquez 83 28006 Madrid,Calle,de Velázquez,83,28006,Madrid,442013,4476076.0
CS20143,Consulta de otros profesionales sanitarios,,,,,,,,,CS20143,,,,,,,,,,,,,,Calle de Felipe Campos 7 28002 Madrid,Calle,de Felipe Campos,7,28002,Madrid,442335,4477135.0
CS20148,Centro Polivalente,,,,,CS20148,,,,,,,,,,,,,,,,,,Calle de Núñez de Balboa 29 28001 Madrid,Calle,de Núñez de Balboa,29,28001,Madrid,442044,4475087.0
CS20148,Centro Polivalente,,,,,,,CS20148,,,,,,,,,,,,,,,,Calle de Núñez de Balboa 29 28001 Madrid,Calle,de Núñez de Balboa,29,28001,Madrid,442044,4475087.0
CS20148,Centro Polivalente,,,,,,,,,,CS20148,,,,,,,,,,,,,Calle de Núñez de Balboa 29 28001 Madrid,Calle,de Núñez de Balboa,29,28001,Madrid,442044,4475087.0
CS20148,Centro Polivalente,,,,,,,,,CS20148,,,,,,,,,,,,,,Calle de Núñez de Balboa 29 28001 Madrid,Calle,de Núñez de Balboa,29,28001,Madrid,442044,4475087.0
CS20148,Centro Polivalente,,,,CS20148,,,,,,,,,,,,,,,,,,,Calle de Núñez de Balboa 29 28001 Madrid,Calle,de Núñez de Balboa,29,28001,Madrid,442044,4475087.0
CS20152,Consulta de otros profesionales sanitarios,,,,,,,,,CS20152,,,,,,,,,,,,,,Avda de Cantabria 32 28042 Madrid,Avda,de Cantabria,32,28042,Madrid,450279,4478619.0
CS20153,Otros centros especializados,,,,,,,,,,CS20153,,,,,,,,,,,,,Calle de la Arquitectura 15 28005 Madrid,Calle,de la Arquitectura,15,28005,Madrid,440430,4472302.0
CS20153,Otros centros especializados,,,,,,,CS20153,,,,,,,,,,,,,,,,Calle de la Arquitectura 15 28005 Madrid,Calle,de la Arquitectura,15,28005,Madrid,440430,4472302.0
CS20156,Otros proveedores de asistencia sanitaria sin internamiento,,,,,,,,,,CS20156,,,,,,,,,,,,,Calle de Maldonado 29 28006 Madrid,Calle,de Maldonado,29,28006,Madrid,442180,4476143.0
CS20156,Otros proveedores de asistencia sanitaria sin internamiento,,,,,,,,,CS20156,,,,,,,,,,,,,,Calle de Maldonado 29 28006 Madrid,Calle,de Maldonado,29,28006,Madrid,442180,4476143.0
CS20157,Servicio sanitario integrado en una organización no sanitaria,,,,,,,CS20157,,,,,,,,,,,,,,,,Calle de Benimamet 137 28021 Madrid,Calle,de Benimamet,137,28021,Madrid,441864,4466388.0
CS20159,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,CS20159,,,,,,,,,,,,,,Bulev de José Prat 16 28032 Madrid,Bulev,de José Prat,16,28032,Madrid,447087,4472045.0
CS20160,Consulta médica,,,,,,,,,,CS20160,,,,,,,,,,,,,Calle del Amor Hermoso 14 28026 Madrid,Calle,del Amor Hermoso,14,28026,Madrid,440230,4470919.0
CS20163,Otros centros especializados,,,,,,,,,,,,,,,,,,CS20163,,,,,Calle del Doctor Esquerdo 18 28028 Madrid,Calle,del Doctor Esquerdo,18,28028,Madrid,443257,4475187.0
CS20166,Consulta de otros profesionales sanitarios,,,,,,,,,CS20166,,,,,,,,,,,,,,Calle Mayor 31 28110 Algete,Calle,Mayor,31,28110,Algete,457646,4494068.0
CS20168,Consulta de otros profesionales sanitarios,,,,,,,,,CS20168,,,,,,,,,,,,,,Avda de Burgos 46 28036 Madrid,Avda,de Burgos,46,28036,Madrid,442747,4481523.0
CS20169,Consulta de otros profesionales sanitarios,,,,,,,,,CS20169,,,,,,,,,,,,,,Calle de Don Juan Carlos I 21 28530 Morata de Tajuña,Calle,de Don Juan Carlos I,21,28530,Morata de Tajuña,462772,4453463.0
CS20172,Otros centros especializados,,,,,,,,,,,,,,,,,,CS20172,,,,,Calle de Andrés Mellado 108 28003 Madrid,Calle,de Andrés Mellado,108,28003,Madrid,439458,4476936.0
